,id,popularity,release_date,title,vote_average,vote_count,day,month,release_year,weekday
18942,73963,3.619641,2011-09-09,Creature,4.0,16.0,9.0,9.0,2011.0,viernes
18945,200157,1.79139,2001-12-21,Walking with Beasts,7.3,11.0,21.0,12.0,2001.0,viernes
18951,51823,2.761004,2010-12-28,Across the Line: The Exodus of Charlie Wright,6.1,13.0,28.0,12.0,2010.0,martes
18952,61979,6.28597,2010-12-03,Three Steps Above Heaven,7.4,513.0,3.0,12.0,2010.0,viernes
18953,76493,7.446085,2012-05-15,The Dictator,5.9,1789.0,15.0,5.0,2012.0,martes
18954,80169,1.179601,2011-11-11,Thrive,6.5,13.0,11.0,11.0,2011.0,viernes
18957,37497,0.308762,1987-11-01,Border Radio,4.9,4.0,1.0,11.0,1987.0,domingo
18958,93084,3.388565,2011-09-09,Keyhole,5.8,12.0,9.0,9.0,2011.0,viernes
18959,28500,1.556352,2005-11-05,Before The Dinosaurs - Walking With Monsters,7.3,12.0,5.0,11.0,2005.0,sábado
18961,86850,0.395813,2012-03-28,The Island President,4.8,3.0,28.0,3.0,2012.0,miércoles
18963,48620,2.045158,2009-10-21,The Mighty Macs,5.0,15.0,21.0,10.0,2009.0,miércoles
18965,22683,4.291857,2009-02-07,Gifted Hands: The Ben Carson Story,7.5,85.0,7.0,2.0,2009.0,sábado
18972,41154,10.684385,2012-05-23,Men in Black 3,6.3,4228.0,23.0,5.0,2012.0,miércoles
18973,58595,18.751554,2012-05-30,Snow White and the Huntsman,5.8,3183.0,30.0,5.0,2012.0,miércoles
18976,122341,0.053465,2006-01-01,Pine Flat,0.0,0.0,1.0,1.0,2006.0,domingo
18979,86812,5.209056,2011-01-22,Sound of My Voice,6.3,109.0,22.0,1.0,2011.0,sábado
18981,27646,3.537361,2009-08-30,Night of the Demons,4.6,42.0,30.0,8.0,2009.0,domingo
18985,93856,6.76513,2012-05-24,Chernobyl Diaries,4.9,492.0,24.0,5.0,2012.0,jueves
18990,72197,10.271517,2012-03-12,The Pirates! In an Adventure with Scientists!,6.4,379.0,12.0,3.0,2012.0,lunes
18991,85546,1.678135,2012-01-03,A Better Life,6.0,42.0,3.0,1.0,2012.0,martes
18992,111839,8.19882,2012-08-27,Hemingway & Gellhorn,6.1,40.0,27.0,8.0,2012.0,lunes
18994,94363,6.21609,2011-09-10,Hick,5.6,156.0,10.0,9.0,2011.0,sábado
18995,70981,16.624854,2012-05-30,Prometheus,6.3,5152.0,30.0,5.0,2012.0,miércoles
18996,111440,10.403371,2012-05-25,The Pact,5.5,194.0,25.0,5.0,2012.0,viernes
18997,44997,0.041177,2010-02-19,Phyllis and Harold,6.0,1.0,19.0,2.0,2010.0,viernes
18998,35691,4.008071,2010-04-09,Letters to God,6.5,37.0,9.0,4.0,2010.0,viernes
18999,92591,5.875181,2012-04-27,Bernie,6.5,325.0,27.0,4.0,2012.0,viernes
19002,77084,1.065499,2001-07-01,3 A.M.,5.0,5.0,1.0,7.0,2001.0,domingo
19004,12645,4.163207,2010-08-27,Inhale,6.3,39.0,27.0,8.0,2010.0,viernes
19005,169747,0.943789,1999-09-09,Rated X: A Journey Through Porn,7.3,3.0,9.0,9.0,1999.0,jueves
19007,86555,5.735158,2011-11-25,Take This Waltz,6.3,127.0,25.0,11.0,2011.0,viernes
19009,48392,1.600787,2010-12-25,Sound of Noise,7.6,38.0,25.0,12.0,2010.0,sábado
19013,50647,9.295078,2012-02-23,Wanderlust,5.3,402.0,23.0,2.0,2012.0,jueves
19016,83666,8.692433,2012-05-16,Moonrise Kingdom,7.6,1701.0,16.0,5.0,2012.0,miércoles
19017,45054,9.531143,2011-03-25,There Be Dragons,5.8,28.0,25.0,3.0,2011.0,viernes
19018,72477,6.093938,2011-10-14,Texas Killing Fields,5.7,133.0,14.0,10.0,2011.0,viernes
19020,103269,6.247758,2012-06-12,Superman vs. The Elite,6.6,103.0,12.0,6.0,2012.0,martes
19024,80389,6.195103,2012-03-15,Get the Gringo,6.4,544.0,15.0,3.0,2012.0,jueves
19025,109554,0.11709,2003-10-06,Suicide Manual,4.0,2.0,6.0,10.0,2003.0,lunes
19026,26583,7.756334,2009-10-03,The Keeper,5.4,26.0,3.0,10.0,2009.0,sábado
19027,50601,3.174512,2011-04-14,5 Days of War,5.8,63.0,14.0,4.0,2011.0,jueves
19028,45244,0.433497,2010-05-19,"Life, Above All",7.3,6.0,19.0,5.0,2010.0,miércoles
19029,49830,1.574947,2010-03-29,Bio Slime,3.0,3.0,29.0,3.0,2010.0,lunes
19030,13640,7.879229,2007-09-18,Superman: Doomsday,6.5,138.0,18.0,9.0,2007.0,martes
19033,54484,0.36028,2010-11-13,Tracy Morgan: Black & Blue,8.0,2.0,13.0,11.0,2010.0,sábado
19037,110650,0.372715,1999-01-01,Outer Space,6.8,22.0,1.0,1.0,1999.0,viernes
19038,64836,0.28542,2011-04-29,Exporting Raymond,5.9,7.0,29.0,4.0,2011.0,viernes
19041,85435,6.116093,2011-10-14,A Few Best Men,5.9,137.0,14.0,10.0,2011.0,viernes
19043,12255,1.229626,2000-01-01,Cord,5.6,8.0,1.0,1.0,2000.0,sábado
19045,49014,6.087109,2012-05-25,Cosmopolis,5.1,337.0,25.0,5.0,2012.0,viernes
19046,68472,2.726267,2011-07-19,House of the Rising Sun,4.2,19.0,19.0,7.0,2011.0,martes
19047,72358,5.446745,2012-03-07,A Thousand Words,6.0,381.0,7.0,3.0,2012.0,miércoles
19048,72334,5.583996,2012-04-20,Chimpanzee,6.5,48.0,20.0,4.0,2012.0,viernes
19049,201703,1.36737,1997-02-20,Love's Deadly Triangle: The Texas Cadet Murder,5.0,2.0,20.0,2.0,1997.0,jueves
19050,84332,7.067494,2012-06-08,Safety Not Guaranteed,6.8,562.0,8.0,6.0,2012.0,viernes
19051,80321,13.829042,2012-06-06,Madagascar 3: Europe's Most Wanted,6.4,1857.0,6.0,6.0,2012.0,miércoles
19052,71326,0.594855,2011-06-20,Bunnyman,2.3,9.0,20.0,6.0,2011.0,lunes
19057,68818,4.191928,2011-08-31,Blackthorn,6.6,73.0,31.0,8.0,2011.0,miércoles
19058,84355,10.850569,2011-09-11,Your Sister's Sister,6.5,140.0,11.0,9.0,2011.0,domingo
19063,22855,8.572867,2009-09-29,Superman/Batman: Public Enemies,6.7,158.0,29.0,9.0,2009.0,martes
19064,55215,1.507249,2010-12-31,Dead Space: Aftermath,5.9,34.0,31.0,12.0,2010.0,viernes
19068,46469,0.695867,2003-09-07,Proteus,6.7,3.0,7.0,9.0,2003.0,domingo
19071,62177,15.876341,2012-06-21,Brave,6.7,4760.0,21.0,6.0,2012.0,jueves
19072,13313,8.169404,1997-11-11,Beauty and the Beast: The Enchanted Christmas,5.9,203.0,11.0,11.0,1997.0,martes
19073,63193,2.480436,2008-01-01,Front of the Class,7.7,39.0,1.0,1.0,2008.0,martes
19075,52462,1.854367,2006-05-17,The Pet,5.3,3.0,17.0,5.0,2006.0,miércoles
19077,13761,8.763892,1998-08-04,Pocahontas II: Journey to a New World,4.9,297.0,4.0,8.0,1998.0,martes
19078,86467,7.720692,2012-03-09,Bel Ami,5.0,155.0,9.0,3.0,2012.0,viernes
19079,76494,7.271503,2012-05-17,What to Expect When You're Expecting,5.8,611.0,17.0,5.0,2012.0,jueves
19080,81836,7.812646,2012-04-20,To Rome with Love,5.6,564.0,20.0,4.0,2012.0,viernes
19082,72331,7.922636,2012-06-20,Abraham Lincoln: Vampire Hunter,5.5,1297.0,20.0,6.0,2012.0,miércoles
19085,89874,1.554905,2011-09-11,First Position,7.9,19.0,11.0,9.0,2011.0,domingo
19086,44877,5.805666,2010-06-02,4.3.2.1,5.9,63.0,2.0,6.0,2010.0,miércoles
19089,68684,7.74967,2011-03-16,Detention,5.7,130.0,16.0,3.0,2011.0,miércoles
19090,27550,0.195066,2007-03-09,Nina Frisk,5.1,4.0,9.0,3.0,2007.0,viernes
19093,18150,0.156058,2008-03-21,Planet B-Boy,6.4,4.0,21.0,3.0,2008.0,viernes
19094,96399,4.482331,2012-06-01,For Greater Glory - The True Story of Cristiada,6.4,35.0,1.0,6.0,2012.0,viernes
19099,80585,12.558042,2012-06-13,Rock of Ages,6.0,392.0,13.0,6.0,2012.0,miércoles
19100,88005,6.947533,2012-06-22,Seeking a Friend for the End of the World,6.3,713.0,22.0,6.0,2012.0,viernes
19101,13042,8.563861,2008-06-18,Presto,8.0,371.0,18.0,6.0,2008.0,miércoles
19102,13932,5.588364,2004-12-31,Jack-Jack Attack,7.4,216.0,31.0,12.0,2004.0,viernes
19104,48747,0.834238,1990-01-06,Jekyll & Hyde,5.4,7.0,6.0,1.0,1990.0,sábado
19105,13062,5.137422,2003-11-04,Boundin',7.0,135.0,4.0,11.0,2003.0,martes
19106,13933,4.410709,2005-06-21,One Man Band,7.2,128.0,21.0,6.0,2005.0,martes
19107,44095,0.356735,2007-08-07,A Map For Saturday,7.2,10.0,7.0,8.0,2007.0,martes
19109,72105,19.638605,2012-06-29,Ted,6.3,4811.0,29.0,6.0,2012.0,viernes
19110,100046,3.403206,2012-04-27,The Giant Mechanical Man,6.1,54.0,27.0,4.0,2012.0,viernes
19111,13927,6.058028,1988-08-01,Tin Toy,6.3,95.0,1.0,8.0,1988.0,lunes
19112,77930,8.732425,2012-06-28,Magic Mike,6.1,1062.0,28.0,6.0,2012.0,jueves
19113,67619,0.618371,2011-10-21,Revenge of the Electric Car,6.0,8.0,21.0,10.0,2011.0,viernes
19118,171108,0.003244,1990-08-14,Disney Sing-Along-Songs: Under the Sea,8.0,3.0,14.0,8.0,1990.0,martes
19119,26974,0.435404,1985-01-01,Pulgasari,5.4,10.0,1.0,1.0,1985.0,martes
19120,24729,0.617749,1984-11-07,The Toughest Man in the World,4.0,1.0,7.0,11.0,1984.0,miércoles
19121,83770,7.323283,2012-05-22,On the Road,5.5,312.0,22.0,5.0,2012.0,martes
19122,50590,4.62403,2010-06-11,Norman,6.0,14.0,11.0,6.0,2010.0,viernes
19123,105795,0.00842,2012-04-27,Joffrey: Mavericks of American Dance,0.0,0.0,27.0,4.0,2012.0,viernes
19128,95516,6.402926,2012-03-08,Cleanskin,5.6,118.0,8.0,3.0,2012.0,jueves
19129,1930,31.102267,2012-06-27,The Amazing Spider-Man,6.5,6734.0,27.0,6.0,2012.0,miércoles
19130,378452,0.027777,1982-11-10,The Barchester Chronicles,9.0,1.0,10.0,11.0,1982.0,miércoles
19137,23823,12.257121,2009-01-01,Wrong Turn 3: Left for Dead,4.9,227.0,1.0,1.0,2009.0,jueves
19139,57800,13.26958,2012-06-26,Ice Age: Continental Drift,6.2,2731.0,26.0,6.0,2012.0,martes
19140,84175,5.550496,2012-06-29,Beasts of the Southern Wild,6.8,411.0,29.0,6.0,2012.0,viernes
19141,46223,0.012313,1981-01-04,Dangerous Davies,4.5,3.0,4.0,1.0,1981.0,domingo
19144,98548,14.906621,2012-06-29,People Like Us,6.6,206.0,29.0,6.0,2012.0,viernes
19151,82525,13.248022,2012-07-06,Savages,6.2,784.0,6.0,7.0,2012.0,viernes
19152,25913,5.697362,2002-02-19,Balto II: Wolf Quest,6.2,113.0,19.0,2.0,2002.0,martes
19156,52311,1.961356,2006-11-26,Candles on Bay Street,5.0,8.0,26.0,11.0,2006.0,domingo
19158,208988,0.487489,2007-09-23,The War,5.3,3.0,23.0,9.0,2007.0,domingo
19159,57346,0.001921,1997-02-18,Thomas Jefferson,0.0,0.0,18.0,2.0,1997.0,martes
19160,66025,0.816803,2011-02-11,Mooz-lum,4.5,3.0,11.0,2.0,2011.0,viernes
19161,105567,0.355876,2012-01-01,The Union,10.0,1.0,1.0,1.0,2012.0,domingo
19164,31218,2.481581,2009-09-18,The Firm,6.2,23.0,18.0,9.0,2009.0,viernes
19165,13926,3.907112,1987-08-17,Red's Dream,6.3,76.0,17.0,8.0,1987.0,lunes
19166,40770,0.461786,2009-09-25,Spirit Camp,5.1,5.0,25.0,9.0,2009.0,viernes
19167,75810,1.183015,2011-07-21,The Perfect Roommate,3.7,5.0,21.0,7.0,2011.0,jueves
19169,13929,4.768849,1997-11-24,Geri's Game,7.8,309.0,24.0,11.0,1997.0,lunes
19171,60003,0.407508,2006-10-08,Red Rover,4.7,3.0,8.0,10.0,2006.0,domingo
19172,103370,7.021866,2012-06-29,Madea's Witness Protection,5.8,53.0,29.0,6.0,2012.0,viernes
19175,80468,3.0645,2011-04-14,Some Guy Who Kills People,5.7,45.0,14.0,4.0,2011.0,jueves
19176,51794,5.92925,2010-03-09,Five Minarets in New York,6.5,27.0,9.0,3.0,2010.0,martes
19179,83191,2.044566,2012-01-01,Treasure Island,5.8,38.0,1.0,1.0,2012.0,domingo
19180,80035,13.276971,2012-07-26,The Watch,5.3,899.0,26.0,7.0,2012.0,jueves
19183,193976,0.055026,1995-01-01,The Adventures of Mary-Kate & Ashley: The Case of the Christmas Caper,6.0,1.0,1.0,1.0,1995.0,domingo
19184,276165,0.042841,1997-01-01,The Adventures of Mary-Kate & Ashley: The Case of the United States Navy Adventure,0.0,0.0,1.0,1.0,1997.0,miércoles
19185,93676,1.678409,2011-11-02,Someday This Pain Will Be Useful to You,5.6,39.0,2.0,11.0,2011.0,miércoles
19186,84165,4.68182,2012-03-28,2 Days in New York,5.4,94.0,28.0,3.0,2012.0,miércoles
19188,50053,1.931324,2010-11-23,2010: Moby Dick,2.8,26.0,23.0,11.0,2010.0,martes
19190,183386,0.163415,1993-09-17,Terminal USA,7.5,2.0,17.0,9.0,1993.0,viernes
19193,61015,0.114274,2008-07-31,"UltraMarathon Man: 50 Marathons, 50 States, 50 Days",5.5,2.0,31.0,7.0,2008.0,jueves
19194,73567,6.452069,2011-09-10,Killer Joe,6.4,433.0,10.0,9.0,2011.0,sábado
19199,19575,1.886755,2009-03-20,Bob Funk,5.0,6.0,20.0,3.0,2009.0,viernes
19204,14863,4.208273,2008-01-01,Anaconda 3: Offspring,4.0,48.0,1.0,1.0,2008.0,martes
19205,86593,3.879808,2011-10-21,Wild Bill,6.7,61.0,21.0,10.0,2011.0,viernes
19206,72843,1.311545,2010-09-17,Pete Smalls Is Dead,4.7,9.0,17.0,9.0,2010.0,viernes
19207,78571,4.494016,2012-03-02,Being Flynn,5.8,73.0,2.0,3.0,2012.0,viernes
19210,101325,7.854465,2011-03-09,The Forger,6.0,40.0,9.0,3.0,2011.0,miércoles
19211,102431,0.002841,1987-12-23,A Child's Christmas in Wales,8.8,2.0,23.0,12.0,1987.0,miércoles
19212,16716,2.852665,1999-12-05,A Christmas Carol,6.3,42.0,5.0,12.0,1999.0,domingo
19215,13928,5.509405,1989-01-01,Knick Knack,7.1,135.0,1.0,1.0,1989.0,domingo
19216,13930,11.209398,2000-11-01,For the Birds,7.5,389.0,1.0,11.0,2000.0,miércoles
19217,103332,7.692815,2012-07-25,Ruby Sparks,7.0,546.0,25.0,7.0,2012.0,miércoles
19218,64635,16.42635,2012-08-02,Total Recall,5.8,2540.0,2.0,8.0,2012.0,jueves
19219,25048,0.874819,2009-10-09,Le Donk & Scor-zay-zee,5.9,9.0,9.0,10.0,2009.0,viernes
19220,73943,3.86712,2011-09-11,388 Arletta Avenue,4.9,16.0,11.0,9.0,2011.0,domingo
19221,55680,2.389617,2011-01-03,The Craigslist Killer,4.6,16.0,3.0,1.0,2011.0,lunes
19223,22059,6.114738,1994-01-01,The Fantastic Four,5.2,39.0,1.0,1.0,1994.0,sábado
19224,65035,1.056596,2002-07-07,Bertie and Elizabeth,4.8,6.0,7.0,7.0,2002.0,domingo
19226,103747,12.807728,2012-06-01,The Angels' Share,7.0,142.0,1.0,6.0,2012.0,viernes
19227,75446,0.111059,2011-02-11,Carbon Nation,7.0,2.0,11.0,2.0,2011.0,viernes
19228,28465,4.461175,2009-01-01,A Dangerous Man,5.1,37.0,1.0,1.0,2009.0,jueves
19233,73335,0.27922,2011-08-23,Marriage Retreat,5.5,3.0,23.0,8.0,2011.0,martes
19234,34125,1.592755,1997-02-25,Vampire Journals,4.7,13.0,25.0,2.0,1997.0,martes
19237,109459,0.438129,2008-03-08,A Necessary Death,4.3,4.0,8.0,3.0,2008.0,sábado
19238,320917,0.52322,2004-03-13,Oranges,9.6,5.0,13.0,3.0,2004.0,sábado
19239,35402,2.342446,2010-02-09,Icarus,5.4,25.0,9.0,2.0,2010.0,martes
19240,80410,4.515396,2011-11-03,In the Name of the King 2: Two Worlds,4.1,42.0,3.0,11.0,2011.0,jueves
19247,102630,2.391192,2012-05-11,Stash House,5.0,22.0,11.0,5.0,2012.0,viernes
19248,122924,8.04066,2012-08-21,One in the Chamber,4.6,39.0,21.0,8.0,2012.0,martes
19249,18443,7.522408,2007-03-06,Decoys 2: Alien Seduction,5.4,13.0,6.0,3.0,2007.0,martes
19250,155341,0.207064,1992-01-29,Ax 'Em,1.3,3.0,29.0,1.0,1992.0,miércoles
19253,49084,2.669195,2007-06-20,Steak,5.1,51.0,20.0,6.0,2007.0,miércoles
19255,105978,0.31064,2012-06-29,Neil Young Journeys,7.5,2.0,29.0,6.0,2012.0,viernes
19257,100683,2.527832,2012-05-10,Dragon Eyes,3.9,39.0,10.0,5.0,2012.0,jueves
19258,59296,4.060122,2011-06-03,"Love, Wedding, Marriage",5.1,73.0,3.0,6.0,2011.0,viernes
19259,13676,0.415606,2008-08-26,The Little Mermaid: Ariel's Beginning,6.3,187.0,26.0,8.0,2008.0,martes
19260,85593,0.587847,2011-09-01,Bag It,3.6,6.0,1.0,9.0,2011.0,jueves
19261,37724,20.309585,2012-10-25,Skyfall,6.9,7718.0,25.0,10.0,2012.0,jueves
19267,63988,1.228287,1996-11-05,Forest Warrior,2.7,16.0,5.0,11.0,1996.0,martes
19268,77953,7.581463,2012-08-09,The Campaign,5.6,594.0,9.0,8.0,2012.0,jueves
19270,85414,9.213358,2012-03-22,Brake,5.3,75.0,22.0,3.0,2012.0,jueves
19271,82696,7.255301,2012-08-07,Hope Springs,5.8,287.0,7.0,8.0,2012.0,martes
19274,38202,0.413608,1998-11-01,Logan's War:  Bound by Honor,4.4,8.0,1.0,11.0,1998.0,domingo
19275,36996,0.585455,2002-01-01,The President's Man: A Line in the Sand,3.9,7.0,1.0,1.0,2002.0,martes
19276,84327,3.589099,2012-07-06,The Queen of Versailles,7.1,75.0,6.0,7.0,2012.0,viernes
19277,118984,1.720802,2011-06-09,33 Postcards,6.4,8.0,9.0,6.0,2011.0,jueves
19278,20499,4.421468,2005-11-21,The Cutter,4.1,14.0,21.0,11.0,2005.0,lunes
19280,45792,1.040278,2010-03-28,Amish Grace,6.3,10.0,28.0,3.0,2010.0,domingo
19283,51190,0.36802,2010-10-12,Run Sister Run!,6.3,9.0,12.0,10.0,2010.0,martes
19285,77068,1.331937,2011-10-22,War of the Dead,3.7,17.0,22.0,10.0,2011.0,sábado
19286,46888,0.258838,2006-04-29,The One Percent,6.3,7.0,29.0,4.0,2006.0,sábado
19287,49958,1.851557,2010-08-26,Primal,5.1,37.0,26.0,8.0,2010.0,jueves
19294,79771,3.644134,2011-10-14,Chillerama,5.9,31.0,14.0,10.0,2011.0,viernes
19297,68649,0.716156,2011-02-05,Karate Girl,5.0,5.0,5.0,2.0,2011.0,sábado
19298,84383,12.903901,2012-02-09,I Am Bruce Lee,7.7,35.0,9.0,2.0,2012.0,jueves
19301,93188,2.023954,2011-08-17,Beloved,6.7,24.0,17.0,8.0,2011.0,miércoles
19302,120271,0.240834,2012-06-20,Wagner's Dream,5.0,1.0,20.0,6.0,2012.0,miércoles
19303,75595,9.920479,2011-01-23,Little Birds,6.0,35.0,23.0,1.0,2011.0,domingo
19305,78263,0.002152,1994-04-15,In Custody,0.0,0.0,15.0,4.0,1994.0,viernes
19307,77174,10.425038,2012-08-03,ParaNorman,6.7,808.0,3.0,8.0,2012.0,viernes
19308,82650,10.225555,2012-08-02,Diary of a Wimpy Kid: Dog Days,6.0,229.0,2.0,8.0,2012.0,jueves
19309,40572,1.018958,2009-05-17,How Bruce Lee Changed the World,7.8,5.0,17.0,5.0,2009.0,domingo
19313,36859,1.738232,2003-01-01,Bells of Innocence,1.3,3.0,1.0,1.0,2003.0,miércoles
19314,75680,0.466915,2011-08-12,The PHD movie,6.4,8.0,12.0,8.0,2011.0,viernes
19318,84203,3.375751,2012-08-10,Goats,5.4,29.0,10.0,8.0,2012.0,viernes
19319,84184,6.348565,2012-08-03,Celeste & Jesse Forever,6.4,164.0,3.0,8.0,2012.0,viernes
19323,109513,7.148558,2012-08-22,Hit & Run,5.5,225.0,22.0,8.0,2012.0,miércoles
19324,14196,2.061031,2008-07-11,Garden Party,4.9,17.0,11.0,7.0,2008.0,viernes
19325,109584,7.305256,2012-08-22,Broken,6.5,86.0,22.0,8.0,2012.0,miércoles
19326,73846,6.993769,2011-09-26,The Family Tree,4.9,15.0,26.0,9.0,2011.0,lunes
19328,14128,8.002712,2002-02-23,Cinderella II: Dreams Come True,5.5,265.0,23.0,2.0,2002.0,sábado
19329,83384,1.897238,2011-09-05,Dark Horse,5.3,30.0,5.0,9.0,2011.0,lunes
19330,84289,0.506961,1988-11-01,Black Roses,5.5,6.0,1.0,11.0,1988.0,martes
19331,76360,1.775803,2011-10-09,6 Days to Air: The Making of South Park,7.0,31.0,9.0,10.0,2011.0,domingo
19334,49526,5.654784,2012-08-24,Premium Rush,6.2,848.0,24.0,8.0,2012.0,viernes
19337,30785,1.789189,1992-01-08,Evil Toons,4.1,11.0,8.0,1.0,1992.0,miércoles
19339,71864,5.426921,2012-08-15,The Odd Life of Timothy Green,6.6,392.0,15.0,8.0,2012.0,miércoles
19340,82633,7.968423,2012-08-29,Lawless,6.8,1055.0,29.0,8.0,2012.0,miércoles
19342,71668,5.615205,2012-05-11,Piranha 3DD,4.1,319.0,11.0,5.0,2012.0,viernes
19344,89691,8.950643,2012-02-17,ATM,5.1,195.0,17.0,2.0,2012.0,viernes
19345,31074,0.928528,1981-10-04,The Wave,7.2,23.0,4.0,10.0,1981.0,domingo
19346,84340,2.944038,2012-08-24,Sleepwalk with Me,6.6,65.0,24.0,8.0,2012.0,viernes
19347,26556,0.238029,2008-11-17,Dara O Briain Talks Funny: Live in London,7.6,6.0,17.0,11.0,2008.0,lunes
19348,202043,1.354621,1993-12-19,Prime Suspect 3,7.1,12.0,19.0,12.0,1993.0,domingo
19349,216035,0.991837,1995-05-07,Prime Suspect: Inner Circles,5.2,8.0,7.0,5.0,1995.0,domingo
19351,90061,0.101773,2001-01-01,American Mullet,6.0,1.0,1.0,1.0,2001.0,lunes
19352,263946,0.678719,2006-11-12,Prime Suspect: The Final Act,8.0,8.0,12.0,11.0,2006.0,domingo
19353,84334,6.245191,2012-06-30,Searching for Sugar Man,7.9,286.0,30.0,6.0,2012.0,sábado
19354,77883,7.286477,2012-08-30,The Possession,5.8,509.0,30.0,8.0,2012.0,jueves
19355,127521,7.293335,2012-09-11,6 Bullets,5.5,91.0,11.0,9.0,2012.0,martes
19356,119698,11.736223,2012-08-09,The Dinosaur Project,4.7,63.0,9.0,8.0,2012.0,jueves
19358,110491,0.009509,2012-03-30,The Manzanar Fishing Club,0.0,0.0,30.0,3.0,2012.0,viernes
19359,79694,7.683008,2012-08-23,The Apparition,4.5,140.0,23.0,8.0,2012.0,jueves
19360,83540,0.834786,2011-08-16,Dreams of a Life,7.0,23.0,16.0,8.0,2011.0,martes
19361,108762,0.369774,2011-10-21,Life for Sale,7.2,5.0,21.0,10.0,2011.0,viernes
19362,376394,0.002983,2003-03-26,To Mars by A-Bomb: The Secret History of Project Orion,0.0,0.0,26.0,3.0,2003.0,miércoles
19363,263947,1.573895,2004-04-18,Prime Suspect 6: The Last Witness,7.2,5.0,18.0,4.0,2004.0,domingo
19364,215999,1.411324,1995-10-08,Prime Suspect: The Lost Child,5.2,8.0,8.0,10.0,1995.0,domingo
19366,191402,0.003539,2007-08-02,Bigfoot Lives,0.0,0.0,2.0,8.0,2007.0,jueves
19367,83403,0.594675,2011-01-01,Conception,4.4,9.0,1.0,1.0,2011.0,sábado
19368,239368,0.095046,2011-02-01,Do We Really Need the Moon?,7.0,1.0,1.0,2.0,2011.0,martes
19369,39369,1.019161,2008-12-05,French Film,6.1,5.0,5.0,12.0,2008.0,viernes
19373,40629,0.070858,1987-01-01,The Mikado,0.0,0.0,1.0,1.0,1987.0,jueves
19375,83660,2.84239,2011-10-10,Paradise Lost 3: Purgatory,7.6,44.0,10.0,10.0,2011.0,lunes
19376,84174,10.893224,2012-08-06,Bachelorette,5.3,457.0,6.0,8.0,2012.0,lunes
19377,83686,6.089971,2012-09-07,The Words,6.4,384.0,7.0,9.0,2012.0,viernes
19383,189472,0.054873,2006-03-24,La dama boba,5.0,1.0,24.0,3.0,2006.0,viernes
19384,114150,11.03595,2012-09-28,Pitch Perfect,7.3,2310.0,28.0,9.0,2012.0,viernes
19385,77948,11.112153,2012-04-04,The Cold Light of Day,4.8,277.0,4.0,4.0,2012.0,miércoles
19386,84281,10.993583,2012-09-07,Hello I Must Be Going,5.7,49.0,7.0,9.0,2012.0,viernes
19388,112090,11.297363,2012-09-06,Branded,4.6,69.0,6.0,9.0,2012.0,jueves
19390,37661,0.513753,2005-01-01,Icon,4.0,6.0,1.0,1.0,2005.0,sábado
19391,130458,0.040229,2005-09-21,The Sugar Curtain,5.0,1.0,21.0,9.0,2005.0,miércoles
19392,89708,9.491177,2011-09-16,Samsara,8.0,169.0,16.0,9.0,2011.0,viernes
19393,67166,1.022445,1995-08-11,Runaway Brain,5.9,11.0,11.0,8.0,1995.0,viernes
19394,59967,12.727269,2012-09-26,Looper,6.6,4777.0,26.0,9.0,2012.0,miércoles
19395,84188,7.563444,2012-08-23,Compliance,6.3,225.0,23.0,8.0,2012.0,jueves
19396,122080,0.223633,2012-12-24,Thy Womb,6.4,4.0,24.0,12.0,2012.0,lunes
19397,87428,8.923755,2012-06-14,That's My Boy,5.5,460.0,14.0,6.0,2012.0,jueves
19398,26505,9.603484,2009-11-26,Arthur and the Revenge of Maltazard,5.3,392.0,26.0,11.0,2009.0,jueves
19399,15895,2.030024,1983-09-02,Deathstalker,4.3,24.0,2.0,9.0,1983.0,viernes
19400,28218,1.717162,1987-11-11,Deathstalker II,4.0,14.0,11.0,11.0,1987.0,miércoles
19401,97795,7.177295,2011-10-11,Emergo,5.0,100.0,11.0,10.0,2011.0,martes
19403,81215,0.163781,2011-01-24,Kinyarwanda,6.3,4.0,24.0,1.0,2011.0,lunes
19408,84329,9.291494,2012-08-16,Robot & Frank,6.8,454.0,16.0,8.0,2012.0,jueves
19411,84169,2.643111,2012-06-14,Ai Weiwei: Never Sorry,7.1,32.0,14.0,6.0,2012.0,jueves
19412,24421,1.504671,2008-06-26,Stag Night,4.3,19.0,26.0,6.0,2008.0,jueves
19413,82510,1.180964,2011-10-03,Hollywood Sex Wars,3.8,5.0,3.0,10.0,2011.0,lunes
19415,61854,0.911482,2011-04-01,Something Ventured,6.7,9.0,1.0,4.0,2011.0,viernes
19416,96973,6.662375,2012-05-04,Jesus Henry Christ,6.2,44.0,4.0,5.0,2012.0,viernes
19417,16640,0.149519,2006-01-01,Pirates of the Great Salt Lake,5.0,1.0,1.0,1.0,2006.0,domingo
19418,71679,0.948759,2012-09-12,Resident Evil: Retribution,5.6,1618.0,12.0,9.0,2012.0,miércoles
19419,87825,6.032041,2012-09-21,Trouble with the Curve,6.6,379.0,21.0,9.0,2012.0,viernes
19421,89455,7.104451,2012-07-25,360,5.7,81.0,25.0,7.0,2012.0,miércoles
19422,148857,0.881873,2004-06-27,Close,7.0,1.0,27.0,6.0,2004.0,domingo
19427,84347,0.45347,2012-05-11,Under African Skies,6.4,7.0,11.0,5.0,2012.0,viernes
19428,100529,4.296441,2012-04-24,Lola Versus,4.8,55.0,24.0,4.0,2012.0,martes
