,adult,budget,id,popularity,revenue,title,vote_average,vote_count,day,month,year
31602,False,0,78854,2.125994,0.0,Scialla!,6.3,49.0,18.0,11.0,2011.0
31603,False,0,62029,2.353858,0.0,Bingo Bongo,5.7,24.0,23.0,12.0,1982.0
31604,False,0,105884,0.283765,0.0,Ale e Franz - È tanto che aspetti?,8.5,4.0,31.0,12.0,2002.0
31627,False,0,45939,0.474205,0.0,President,6.1,4.0,20.0,9.0,2006.0
31631,False,0,239417,0.080188,0.0,The Wedding Chest,7.3,2.0,1.0,12.0,2005.0
31634,False,0,64943,0.738416,0.0,Giordano Bruno,6.7,6.0,29.0,11.0,1973.0
31636,False,0,240566,3.527196,0.0,Tokyo Tribe,6.5,36.0,30.0,8.0,2014.0
31641,False,0,295279,0.438368,0.0,"Back to Back, Face to Face",6.8,3.0,17.0,11.0,1994.0
31649,False,0,43200,3.107762,0.0,Basilicata coast to coast,6.0,70.0,9.0,4.0,2010.0
31653,False,0,58195,0.588541,0.0,Almost Blue,6.0,9.0,1.0,1.0,2000.0
31657,False,0,284362,0.120001,0.0,El vals de los inútiles,5.7,3.0,8.0,5.0,2014.0
31688,False,0,49418,1.276059,0.0,Return to Treasure Island,6.5,18.0,1.0,1.0,1988.0
31696,False,0,133469,5.159723,0.0,The Dream Team,4.9,199.0,24.0,9.0,2012.0
31702,False,0,41002,0.505268,0.0,El Mago,6.0,1.0,4.0,5.0,1949.0
31703,False,0,39535,0.000578,0.0,Tarot,0.0,0.0,1.0,1.0,1973.0
31704,False,0,13296,1.366833,0.0,Hokkabaz,6.5,15.0,20.0,10.0,2006.0
31715,False,0,120475,3.2213,0.0,Dragon Ball: Episode of Bardock,6.8,64.0,17.0,12.0,2011.0
31720,False,0,120589,0.621114,0.0,Alice Cooper: Welcome to my Nightmare,5.2,3.0,28.0,11.0,1975.0
31723,False,0,47447,0.844574,0.0,Electra,5.5,6.0,1.0,1.0,1962.0
31725,False,0,60843,0.191879,0.0,Nasu: Summer in Andalusia,7.7,5.0,26.0,6.0,2003.0
31740,False,0,131116,0.719288,0.0,Saviour Square,7.4,4.0,7.0,9.0,2006.0
31742,False,0,65696,0.325635,0.0,"Och, Karol 2",4.8,9.0,21.0,1.0,2011.0
31745,False,0,116997,0.534422,0.0,Ghost of Love,8.0,5.0,3.0,4.0,1981.0
31747,False,0,262517,0.069819,0.0,Triptych,5.0,1.0,31.0,12.0,1977.0
31748,False,0,315575,2.64619,269144.0,My Golden Days,6.9,55.0,20.0,5.0,2015.0
31749,False,0,12578,1.596736,0.0,Germany in Autumn,5.8,5.0,3.0,3.0,1978.0
31754,False,0,78210,0.150525,0.0,Mademoiselle,5.8,3.0,21.0,3.0,2001.0
31755,False,7000000,61638,0.470574,0.0,Don Giovanni,6.1,4.0,6.0,11.0,1979.0
31756,False,0,77939,0.10775,0.0,The False Servant,9.0,1.0,8.0,3.0,2000.0
31757,False,0,55853,0.098918,0.0,Gang of Four,6.5,2.0,8.0,2.0,1989.0
31759,False,0,103753,2.576978,0.0,In Another Country,6.6,30.0,30.0,5.0,2012.0
31761,False,0,142373,1.153977,0.0,Joan the Maid 1: The Battles,7.7,6.0,9.0,2.0,1994.0
31762,False,0,142374,1.006711,0.0,Joan the Maid 2: The Prisons,7.8,5.0,9.0,2.0,1994.0
31763,False,0,65040,0.25447,0.0,"Up, Down, Fragile",8.1,7.0,12.0,3.0,1995.0
31764,False,0,77673,0.948754,0.0,The Vengeance of the Winged Serpent,5.1,9.0,28.0,11.0,1984.0
31783,False,1300000,336804,6.49255,250000.0,Mustang,8.0,378.0,17.0,6.0,2015.0
31785,False,0,337677,2.388952,63802.0,Microbe and Gasoline,6.0,36.0,8.0,7.0,2015.0
31786,False,0,101183,1.919569,0.0,The Third Lover,7.2,6.0,2.0,5.0,1962.0
31787,False,0,77248,0.703821,0.0,Genius Party Beyond,5.3,8.0,11.0,10.0,2008.0
31789,False,0,16224,0.240688,0.0,Plastic Little: The Adventures of Captain Tita,6.0,3.0,20.0,3.0,1994.0
31790,False,310000,189227,1.217786,12000000.0,Soodhu Kavvum,7.0,11.0,1.0,5.0,2013.0
31796,False,14000000,348892,6.31224,98000000.0,Bajrangi Bhaijaan,7.7,165.0,17.0,7.0,2015.0
31797,False,0,76850,0.517078,0.0,Subramaniapuram,6.8,6.0,4.0,7.0,2008.0
31799,False,0,267557,1.615822,0.0,Un fidanzato per mia moglie,4.4,30.0,30.0,4.0,2014.0
31800,False,0,329134,0.793723,0.0,Massu Engira Maasilamani,4.9,12.0,29.0,5.0,2015.0
31801,False,0,55951,0.954289,0.0,Aadhavan,4.4,10.0,17.0,10.0,2009.0
31802,False,0,62713,0.206132,0.0,Madonna che silenzio c'è stasera,6.0,3.0,1.0,9.0,1982.0
31803,False,0,42129,0.001586,0.0,"Io, Chiara e lo scuro",7.4,4.0,1.0,1.0,1982.0
31804,False,0,143754,0.132494,0.0,Taste of Killing,6.0,3.0,6.0,8.0,1966.0
31805,False,0,90540,0.25471,0.0,The Price of Power,5.4,9.0,18.0,12.0,1969.0
31808,False,0,326013,0.201286,0.0,I Remember You,3.0,2.0,8.0,9.0,1986.0
31809,False,0,260817,0.035562,0.0,The Seventh Bullet,5.0,1.0,30.0,4.0,1973.0
31810,False,0,262514,0.138355,0.0,The Bodyguard,3.5,2.0,1.0,1.0,1979.0
31811,False,0,292640,0.013045,0.0,"White, White Storks",0.0,0.0,2.0,1.0,1966.0
31812,False,0,336211,1.055322,0.0,Tanu Weds Manu Returns,6.2,27.0,22.0,5.0,2015.0
31814,False,0,104965,0.001223,0.0,Bo Ba Bu,0.0,0.0,1.0,1.0,1998.0
31817,False,0,142656,0.145941,0.0,Fountainhead,5.0,3.0,26.0,2.0,1956.0
31823,False,250000,117618,0.989626,0.0,The Guest House,4.1,11.0,18.0,6.0,2012.0
31855,False,0,260094,0.427371,0.0,Four of Us,6.1,8.0,20.0,3.0,2014.0
31861,False,0,312138,0.230447,0.0,Les Révoltés,4.0,1.0,29.0,8.0,2014.0
31862,False,0,88334,0.193724,0.0,Palimpsest,6.5,3.0,18.0,8.0,2006.0
31863,False,0,42983,0.319984,0.0,A Lonely Woman,5.0,1.0,15.0,3.0,1987.0
31869,False,0,12424,1.835804,0.0,Giovanna's Father,6.6,20.0,1.0,1.0,2008.0
31870,False,0,57052,0.375661,0.0,The Right Distance,7.3,6.0,19.0,10.0,2007.0
31871,False,0,55717,0.517199,0.0,The Wind Blows Round,5.9,9.0,30.0,9.0,2006.0
31872,False,0,44211,0.128608,0.0,Draquila - L'Italia che trema,7.0,3.0,7.0,3.0,2010.0
31873,False,0,24169,3.935385,0.0,Il cosmo sul comò,5.0,156.0,19.0,12.0,2008.0
31874,False,0,59582,0.226351,0.0,It Begins with the End,5.3,2.0,26.0,5.0,2010.0
31891,False,0,41614,2.61248,0.0,Jinnah,6.5,4.0,7.0,11.0,1998.0
31892,False,0,238923,1.884509,0.0,The Art of Happiness,8.0,21.0,21.0,11.0,2013.0
31893,False,0,38963,1.066558,14961069.0,Going by the Book,7.5,23.0,18.0,8.0,2007.0
31894,False,0,40127,1.01079,0.0,Art of the Devil,5.4,10.0,14.0,5.0,2004.0
31896,False,0,342765,0.314174,0.0,Carte Blanche,5.6,6.0,23.0,1.0,2015.0
31897,False,0,137700,0.195583,0.0,Women's Day,8.0,2.0,8.0,5.0,2012.0
31898,False,0,40701,0.438354,0.0,Love My Life,5.4,4.0,9.0,12.0,2006.0
31899,False,0,4398,3.387671,0.0,Lissi and the Wild Emperor,5.7,57.0,24.0,10.0,2007.0
31900,False,0,72589,1.079744,0.0,3nity,5.9,6.0,21.0,10.0,2010.0
31901,False,0,21784,1.341795,0.0,Exte: Hair Extensions,6.0,25.0,17.0,2.0,2007.0
31902,False,0,4580,0.690072,0.0,Je t'aime moi non plus,7.7,10.0,10.0,3.0,1976.0
31903,False,0,71002,2.07075,0.0,Slogan,6.0,2.0,27.0,7.0,1969.0
31904,False,0,14021,2.327253,0.0,One Missed Call 2,5.6,30.0,5.0,2.0,2005.0
31905,False,0,55470,2.513257,0.0,One Missed Call 3: Final,4.9,20.0,24.0,6.0,2006.0
31917,False,0,86000,4.149212,0.0,Always,7.5,55.0,20.0,10.0,2011.0
31919,False,0,69599,0.979872,0.0,Long Arm of the Law,6.3,8.0,11.0,7.0,1984.0
31924,False,40000000,256040,11.80967,100000000.0,Baahubali: The Beginning,7.5,138.0,10.0,7.0,2015.0
31925,False,0,189019,0.893268,0.0,La Fleur de l'âge,6.3,8.0,1.0,5.0,2013.0
31930,False,0,324819,0.056855,0.0,Daniel's World,4.0,1.0,19.0,2.0,2015.0
31934,True,0,44781,0.001803,0.0,Electrical Girl,0.0,0.0,26.0,4.0,2001.0
31938,False,0,69550,0.252479,0.0,Kattradhu Thamizh,6.9,5.0,6.0,10.0,2007.0
31939,False,0,107426,0.006964,0.0,Julio Begins in July,7.2,5.0,1.0,12.0,1979.0
31942,False,0,81549,0.750959,0.0,Everything's Gonna Be Great,8.0,11.0,27.0,11.0,1998.0
31943,False,0,69326,0.644851,0.0,Gothic & Lolita Psycho,5.1,8.0,4.0,9.0,2010.0
31944,False,0,197297,0.199247,0.0,Law of the Border,5.6,4.0,4.0,10.0,1966.0
31950,False,3500000,289510,0.945722,0.0,The Blue Elephant,6.5,18.0,28.0,7.0,2014.0
31955,False,0,212996,1.807175,0.0,Lee Rock,5.3,3.0,18.0,9.0,1991.0
31956,False,0,218688,0.317611,0.0,UMMAH - Unter Freunden,6.7,6.0,12.0,9.0,2013.0
31959,False,0,284303,5.399896,1178196.0,Goodnight Mommy,6.6,344.0,29.0,8.0,2014.0
31963,False,0,75547,0.238203,0.0,Nowhere to Hide,4.3,3.0,3.0,4.0,2009.0
31974,False,0,342878,7.862844,0.0,One Wild Moment,5.8,293.0,24.0,6.0,2015.0
31987,False,2000000,78441,0.552098,0.0,Jitters,6.1,13.0,27.0,8.0,2010.0
31988,False,0,73128,1.132569,0.0,"Bruc, the Manhunt",4.6,7.0,22.0,12.0,2010.0
31993,False,0,258521,0.436717,0.0,The Deceased,6.2,5.0,1.0,1.0,1965.0
31995,False,0,60898,0.434823,0.0,Erotic Ghost Story,7.5,3.0,1.0,10.0,1987.0
32003,False,0,262987,0.017384,0.0,Filomena Marturano,0.0,0.0,1.0,1.0,1951.0
32004,False,0,162954,0.141908,0.0,Walk Cheerfully,4.8,4.0,1.0,3.0,1930.0
32005,False,0,38812,0.543829,0.0,Hard Luck,7.3,15.0,14.0,3.0,1921.0
32009,False,0,229582,2.49939,0.0,Marina,7.0,32.0,6.0,11.0,2013.0
32012,False,0,33558,0.833698,0.0,Dog Eat Dog,6.9,7.0,23.0,1.0,2009.0
32015,False,0,80015,4.511758,0.0,Hollywoo,5.4,183.0,7.0,12.0,2011.0
32016,False,0,207649,0.427798,0.0,Vanaprastham,7.2,6.0,13.0,5.0,1999.0
32018,False,12000000,13336,2.022178,0.0,Chrysalis,5.4,18.0,25.0,6.0,2007.0
32019,False,300000,10270,0.428523,0.0,The Challenge,4.8,3.0,1.0,1.0,2005.0
32020,False,0,204709,1.903155,0.0,The Scapegoat,6.5,31.0,16.0,10.0,2013.0
32021,False,0,283317,2.254378,0.0,Messi,7.7,49.0,6.0,9.0,2014.0
32023,False,0,64348,0.667275,0.0,Robotrix,7.2,3.0,31.0,5.0,1991.0
32025,False,0,118379,1.373953,0.0,Viva Erotica,8.0,2.0,28.0,11.0,1996.0
32026,False,0,254502,0.176327,0.0,R20,6.3,3.0,13.0,2.0,2004.0
32028,False,0,314220,1.691618,0.0,Chevalier,6.0,22.0,26.0,11.0,2015.0
32034,False,0,212168,3.739978,0.0,Ghost in the Shell Arise - Border 2: Ghost Whispers,7.4,31.0,29.0,11.0,2013.0
32035,False,0,240341,4.522408,0.0,Ghost in the Shell Arise - Border 3: Ghost Tears,6.7,46.0,28.0,6.0,2014.0
32036,False,0,279254,3.783372,0.0,Ghost in the Shell Arise - Border 4: Ghost Stands Alone,6.9,32.0,6.0,9.0,2014.0
32038,False,0,61765,1.647437,0.0,Up to His Ears,6.5,19.0,4.0,12.0,1965.0
32044,False,26700,159039,0.079086,0.0,Dr. Ketel,5.0,1.0,17.0,9.0,2011.0
32046,False,0,59444,0.677252,0.0,2 Young,7.3,3.0,28.0,4.0,2005.0
32047,False,0,288788,0.630429,0.0,But Always,5.6,8.0,4.0,9.0,2014.0
32048,False,0,209049,1.832762,79.0,Tiny Times,4.2,22.0,27.0,6.0,2013.0
32049,False,0,211711,0.867512,47.0,Tiny Times 2,4.7,16.0,7.0,8.0,2013.0
32050,False,0,270842,1.977485,0.0,Tiny Times 3,3.1,13.0,17.0,7.0,2014.0
32052,False,0,306758,1.330643,0.0,Somewhere Only We Know,6.2,5.0,14.0,2.0,2015.0
32053,False,0,272875,2.137091,0.0,The Continent,6.6,19.0,24.0,7.0,2014.0
32054,False,0,320132,0.436934,0.0,Triumph in the Skies,3.9,4.0,19.0,2.0,2015.0
32059,False,0,298614,5.756279,0.0,Do Not Disturb,5.3,113.0,31.0,12.0,2014.0
32063,False,0,236329,0.410423,0.0,Something good,4.8,2.0,7.0,11.0,2013.0
32064,False,0,325645,0.011064,0.0,"Senza famiglia, nullatenenti cercano affetto",6.0,1.0,30.0,3.0,1972.0
32065,False,0,49321,2.680601,0.0,Brancaleone alle crociate,6.9,28.0,8.0,3.0,1970.0
32066,False,0,246457,0.132633,0.0,Antonio Gramsci: The Days of Prison,8.0,2.0,6.0,2.0,1977.0
32067,False,0,42395,1.562425,1296000.0,Generation 1000 Euros,5.6,31.0,24.0,4.0,2009.0
32068,False,0,120922,0.560502,0.0,Torno a vivere da solo,3.7,6.0,5.0,12.0,2008.0
32069,False,0,43592,0.670968,0.0,Teeth,6.5,2.0,13.0,10.0,2000.0
32070,False,0,41669,2.354176,0.0,Fantozzi 2000 - La clonazione,4.5,55.0,23.0,12.0,1999.0
32071,False,0,41668,2.933271,0.0,Fantozzi The Return,5.4,70.0,20.0,12.0,1996.0
32072,False,0,64822,0.972392,0.0,Dear Goddamned Friends,6.8,11.0,1.0,1.0,1994.0
32073,False,0,41665,3.269031,0.0,Fantozzi in Heaven,5.6,66.0,1.0,1.0,1993.0
32074,False,0,37770,2.504909,0.0,Fantozzi To The Rescue,6.0,61.0,15.0,1.0,1990.0
32076,False,0,41664,3.494861,0.0,Fantozzi Retires,5.9,68.0,22.0,12.0,1988.0
32077,False,0,38315,1.211666,0.0,Scuola di ladri 2,5.4,32.0,22.0,9.0,1987.0
32078,False,0,82080,2.2236,0.0,Rimini Rimini,4.5,12.0,27.0,2.0,1987.0
32079,False,0,38313,3.080456,0.0,School of Thieves,5.9,51.0,25.0,9.0,1986.0
32080,False,0,30459,2.146347,0.0,Fracchia Against Dracula,5.8,40.0,20.0,12.0,1985.0
32081,False,0,38310,2.017345,0.0,Firefighters,5.4,56.0,1.0,1.0,1985.0
32082,False,0,26285,4.434073,0.0,Fantozzi Still Suffers,6.4,77.0,1.0,1.0,1983.0
32083,False,0,106256,0.271706,0.0,Sogni mostruosamente proibiti,5.5,3.0,29.0,10.0,1982.0
32084,False,0,41610,3.053669,0.0,Fracchia The Human Beast,6.8,57.0,22.0,12.0,1981.0
32088,False,0,24161,2.96348,0.0,My Friends Act III,6.4,44.0,1.0,1.0,1985.0
32089,False,0,58070,0.00195,0.0,Mi manda Picone,5.5,4.0,12.0,1.0,1984.0
32090,False,0,63274,0.693673,0.0,Velvet Hands,6.3,17.0,1.0,1.0,1979.0
32091,False,0,37765,2.436658,0.0,Ace,5.9,27.0,1.0,1.0,1981.0
32092,False,0,11441,3.515801,0.0,Madly in Love,6.8,42.0,18.0,12.0,1981.0
32093,False,0,38271,1.552341,0.0,Grand Hotel Excelsior,6.1,33.0,1.0,1.0,1982.0
32094,False,0,68275,1.581873,0.0,Special Features: Handsome,5.9,16.0,22.0,12.0,1983.0
32095,False,0,128657,1.114225,0.0,Saint Tropez - Saint Tropez,2.0,3.0,1.0,1.0,1992.0
32096,False,0,35634,1.693389,0.0,The Grumpy,5.6,16.0,20.0,12.0,1986.0
32097,False,0,59507,1.919481,0.0,Four Lovers,4.9,15.0,15.0,9.0,2010.0
32101,False,0,28417,1.016201,0.0,Les Barons,6.0,11.0,4.0,11.0,2009.0
32103,False,0,42031,0.001586,0.0,Hour of the Star,6.2,8.0,1.0,1.0,1985.0
32105,False,0,37961,1.769717,0.0,Kaiji: The Ultimate Gambler,5.9,7.0,10.0,10.0,2009.0
32106,False,0,106417,1.13376,15.0,Kaiji 2: The Ultimate Gambler,4.8,4.0,5.0,11.0,2011.0
32107,False,0,114189,1.097188,0.0,Remembrance,7.4,14.0,24.0,11.0,2011.0
32108,False,0,59241,0.266692,0.0,Ultrà,6.6,10.0,1.0,3.0,1991.0
32109,False,0,285858,0.597897,0.0,Corbo,5.8,7.0,17.0,4.0,2014.0
32110,False,0,283701,1.77278,0.0,3 Hearts,5.5,38.0,9.0,9.0,2014.0
32113,True,0,324230,6.889832,0.0,Diet of Sex,4.0,12.0,14.0,2.0,2014.0
32114,False,0,253944,0.52037,0.0,"If You Don't, I Will",5.3,9.0,5.0,3.0,2014.0
32115,False,0,315846,4.7685,346485.0,Our Little Sister,7.1,96.0,13.0,6.0,2015.0
32116,False,0,283127,3.052285,12756.0,Yakuza Apocalypse,5.8,40.0,21.0,5.0,2015.0
32121,False,39000,169364,0.063531,0.0,Swayamvaram,8.0,1.0,23.0,11.0,1972.0
32127,False,0,104242,1.621611,0.0,I Will Walk Like a Crazy Horse,7.8,5.0,22.0,11.0,1973.0
32129,False,0,210923,0.294706,0.0,Bhuvan Shome,5.0,1.0,12.0,5.0,1969.0
32132,False,0,102292,1.083526,0.0,A Bottle in the Gaza Sea,7.0,14.0,8.0,10.0,2011.0
32141,False,0,147050,0.073418,0.0,Lambchops,6.5,2.0,31.0,10.0,1929.0
32145,False,0,204771,0.011823,0.0,Le Monde doit m'arriver,0.0,0.0,18.0,9.0,2013.0
32146,False,0,135697,0.014984,0.0,K.O. Miguel,0.0,0.0,1.0,1.0,1957.0
32150,False,0,250374,2.278633,0.0,To Kill a Man,5.7,14.0,1.0,8.0,2014.0
32155,False,0,238925,0.132724,0.0,Il terzo tempo,4.7,3.0,21.0,11.0,2013.0
32158,False,0,5871,2.114403,0.0,The World is Big and Salvation Lurks Around the Corner,7.0,10.0,14.0,3.0,2008.0
32166,False,0,47292,2.197789,0.0,Pokémon: Giratina and the Sky Warrior,6.6,33.0,19.0,7.0,2008.0
32170,False,0,104524,3.530808,0.0,Helter Skelter,6.6,27.0,14.0,7.0,2012.0
32172,False,0,52589,0.863877,0.0,Tokyo Tower,5.6,4.0,15.0,1.0,2005.0
32173,False,0,331251,1.786845,0.0,Twenty,6.9,33.0,25.0,3.0,2015.0
32175,False,0,18380,1.048994,0.0,Babine,5.8,6.0,28.0,11.0,2008.0
32176,False,0,171873,0.022756,0.0,Unter Umständen verliebt,0.0,0.0,5.0,3.0,2012.0
32184,False,170000,250312,0.342009,0.0,"Mary Is Happy, Mary Is Happy.",7.3,7.0,1.0,9.0,2013.0
32185,False,0,79000,1.101575,0.0,Tales of the Night,7.7,26.0,20.0,7.0,2011.0
32186,False,0,15126,1.806726,0.0,Eldorado,5.8,24.0,4.0,6.0,2008.0
32187,False,0,52369,3.732458,0.0,The Pack,3.6,14.0,29.0,9.0,2010.0
32189,False,0,296313,11.369559,0.0,Men & Chicken,6.6,57.0,5.0,2.0,2015.0
32191,False,0,39229,0.886893,0.0,Mobile Suit Gundam II: Soldiers of Sorrow,6.8,9.0,11.0,7.0,1981.0
32192,False,0,39230,0.149422,0.0,Mobile Suit Gundam III: Encounters in Space,6.5,10.0,13.0,3.0,1982.0
32193,False,0,214137,3.165887,0.0,The Man Who Saved the World,7.3,7.0,13.0,8.0,2014.0
32201,False,0,291156,0.442652,0.0,No One's Child,8.1,5.0,1.0,9.0,2014.0
32206,False,0,217389,0.668117,0.0,Memories,7.2,9.0,8.0,8.0,2013.0
32207,False,0,190945,0.69783,0.0,Mumbai Police,7.4,10.0,2.0,5.0,2013.0
32208,False,0,77322,0.221383,0.0,The Orator,6.7,3.0,21.0,2.0,2011.0
32210,False,0,30428,0.008312,0.0,Romantic Prelude,0.0,0.0,16.0,5.0,2009.0
32211,False,4,63963,0.921739,0.0,Maundy Thursday,5.8,9.0,14.0,9.0,2006.0
32212,False,0,129517,0.898925,0.0,Yuma,6.6,9.0,3.0,8.0,2012.0
32213,False,10000000,277154,9.92595,0.0,Admiral,6.4,49.0,29.0,1.0,2015.0
32224,False,0,80801,1.754357,0.0,Scabbard Samurai,6.5,11.0,11.0,6.0,2011.0
32226,False,0,252520,1.273737,0.0,Short Peace,7.0,16.0,20.0,7.0,2013.0
32231,False,0,82767,0.20475,0.0,¡A volar joven!,6.0,1.0,23.0,12.0,1947.0
32248,False,0,93492,0.001626,0.0,Gladiators 7,0.0,0.0,11.0,10.0,1962.0
32253,False,0,18082,0.917946,0.0,Tired of Kissing Frogs,6.2,10.0,20.0,12.0,2006.0
32270,False,0,142971,0.992274,0.0,Grace Kelly,5.5,2.0,21.0,2.0,1983.0
32299,False,0,71665,0.106802,0.0,Divina Confusión,4.3,2.0,26.0,9.0,2008.0
32306,False,0,76737,0.087558,0.0,Princess Iron Fan,5.3,2.0,1.0,1.0,1941.0
32309,False,0,108048,0.075033,0.0,"Gwen, the Book of Sand",6.5,2.0,6.0,2.0,1985.0
32311,False,0,289198,1.586498,0.0,Redeemer,4.7,15.0,18.0,9.0,2014.0
32312,False,0,88013,0.673164,0.0,Poor Pierrot,6.1,19.0,28.0,10.0,1892.0
32314,False,0,193977,0.142357,0.0,Birth of a Flower,7.0,4.0,16.0,11.0,1910.0
32315,False,0,85221,1.276073,0.0,Fantasmagorie,6.8,28.0,17.0,8.0,1908.0
32318,False,0,49273,1.046782,0.0,The Melomaniac,6.2,19.0,15.0,8.0,1903.0
32322,False,0,24448,0.637825,0.0,7/G Rainbow Colony,6.0,5.0,15.0,10.0,2004.0
32325,False,0,130296,0.706824,0.0,Sinful Davey,6.0,2.0,10.0,2.0,1969.0
32330,False,0,31410,1.662033,0.0,My Sweet Little Village,7.5,21.0,1.0,8.0,1985.0
32336,False,0,105687,0.19087,0.0,Heart of a Dog,4.0,1.0,23.0,1.0,1976.0
32337,False,0,276155,0.039762,0.0,The Mill on the Po,5.0,1.0,28.0,9.0,1949.0
32342,False,5000000,332270,5.603565,0.0,Battle for Sevastopol,7.3,91.0,2.0,4.0,2015.0
32343,False,0,202570,1.877417,0.0,Snails in the Rain,6.7,11.0,20.0,6.0,2013.0
32350,False,0,41012,0.146763,0.0,Dollybirds,6.4,4.0,20.0,2.0,1997.0
32351,False,0,60279,0.126889,0.0,Made in Hungaria,7.2,3.0,5.0,2.0,2009.0
32353,False,0,124471,3.652211,0.0,Painted Skin: The Resurrection,5.5,25.0,28.0,6.0,2012.0
32357,False,0,135510,0.002047,0.0,Deadly Chase,0.0,0.0,8.0,12.0,1978.0
32358,False,0,223566,0.202644,0.0,Ghadi,8.7,3.0,31.0,10.0,2013.0
32359,False,0,243233,1.545541,0.0,West,6.7,10.0,25.0,10.0,2013.0
32364,False,40000000,257932,3.028163,0.0,Dragon Nest: Warriors' Dawn,6.8,19.0,20.0,5.0,2014.0
32366,False,0,60813,0.13139,0.0,The Bunker of the Last Gunshots,5.9,12.0,1.0,1.0,1981.0
32379,False,0,45940,0.278459,0.0,Company Limited,6.5,4.0,24.0,9.0,1971.0
32384,False,0,19654,0.322959,0.0,The Man I Love,5.5,9.0,5.0,12.0,1997.0
32396,False,0,35005,0.173357,0.0,Conversations with Mother,5.7,3.0,15.0,4.0,2004.0
32397,False,0,152042,2.645355,0.0,Puella Magi Madoka Magica the Movie Part I: Beginnings,7.8,31.0,5.0,10.0,2012.0
32401,False,0,283700,3.238304,0.0,Pasolini,5.5,35.0,25.0,9.0,2014.0
32405,False,0,253687,3.973512,0.0,Smart Ass,6.3,109.0,2.0,4.0,2014.0
32406,False,0,45943,0.495781,0.0,Taurus,3.9,5.0,1.0,1.0,2001.0
32409,False,0,53064,2.093161,0.0,Midori,7.3,15.0,2.0,5.0,1992.0
32410,False,0,13430,0.418197,33053559.0,Always - Sunset on Third Street,7.4,10.0,11.0,11.0,2005.0
32412,False,7,256930,1.050606,0.0,Kano,7.1,11.0,27.0,2.0,2014.0
32413,False,3400000,241693,0.708974,0.0,Beyond Beauty: Taiwan from Above,6.9,4.0,1.0,11.0,2013.0
32414,False,0,295830,8.118506,0.0,Attack on Titan,5.3,183.0,12.0,8.0,2015.0
32415,False,0,30575,0.921113,0.0,Sailor Moon S the Movie: Hearts in Ice,6.4,9.0,2.0,10.0,1994.0
32416,False,0,37100,0.91974,0.0,Sailor Moon R: The Movie,7.3,17.0,5.0,12.0,1993.0
32417,False,0,28460,1.368536,0.0,Sailor Moon Super S: The Movie,6.6,12.0,23.0,12.0,1995.0
32423,False,0,307293,1.071695,0.0,Götz von Berlichingen,3.4,4.0,4.0,12.0,2014.0
32424,False,0,259300,0.694855,0.0,009-1: The End of the Beginning,3.5,3.0,7.0,9.0,2013.0
32429,False,88,8930,0.400281,0.0,Modern Life,9.3,4.0,27.0,10.0,2008.0
32430,False,0,319337,4.969851,147315.0,13 Minutes,7.0,63.0,9.0,4.0,2015.0
32431,False,0,319340,10.415724,0.0,I Kissed a Girl,5.9,108.0,28.0,1.0,2015.0
32434,False,0,50162,1.15526,0.0,964 Pinocchio,5.9,9.0,14.0,9.0,1991.0
32437,False,0,299828,0.612352,0.0,Women Who Flirt,5.5,13.0,28.0,11.0,2014.0
32439,False,0,57775,1.22474,0.0,Khottabych,5.3,13.0,10.0,8.0,2006.0
32440,False,0,324578,0.35236,0.0,Butterfly,10.0,3.0,7.0,2.0,2015.0
32441,False,0,298729,4.265142,0.0,Do You See Me?,6.1,126.0,20.0,11.0,2014.0
32443,False,0,44320,0.891025,0.0,Clandestinos,4.2,5.0,1.0,1.0,2007.0
32446,False,0,262782,0.476078,0.0,Boys in Brazil,0.0,0.0,15.0,5.0,2014.0
32447,False,0,258034,2.734851,0.0,4 Moons,7.7,45.0,21.0,3.0,2014.0
32448,False,0,60850,1.160355,1101480.0,Fashion Victims,6.6,8.0,8.0,8.0,2007.0
32449,False,0,202456,1.77912,0.0,I Am Happiness on Earth,5.9,8.0,4.0,5.0,2014.0
32451,False,0,292387,0.274176,0.0,Summer Nights,5.3,2.0,29.0,8.0,2014.0
32455,False,0,44741,2.840037,0.0,Malicious,6.0,21.0,29.0,3.0,1973.0
32457,False,0,68823,0.657498,0.0,Come Play with Me,5.8,2.0,1.0,1.0,1968.0
32458,False,0,75713,1.21771,0.0,Treasure Guards,3.2,7.0,30.0,9.0,2011.0
32461,False,0,75025,0.877393,0.0,Tracks,0.0,0.0,9.0,9.0,2005.0
32463,False,0,63670,0.728629,0.0,Vettaiyaadu Vilaiyaadu,6.9,9.0,25.0,8.0,2006.0
32465,False,0,53129,0.963791,0.0,The Turkish Gambit,6.3,18.0,22.0,2.0,2005.0
32467,False,2200000,61998,0.6028,0.0,The PyraMMMid,5.9,12.0,7.0,4.0,2011.0
32469,False,0,52761,2.795347,0.0,Daisy Town,6.8,20.0,1.0,11.0,1971.0
32471,False,0,64383,0.974722,0.0,Bad Faith,5.8,19.0,6.0,12.0,2006.0
32473,False,0,150191,0.883343,0.0,I Am the Law,7.7,3.0,23.0,9.0,1977.0
32476,False,0,28482,1.021641,519204.0,Supersonic Man,3.5,4.0,1.0,11.0,1979.0
32477,False,0,202839,0.083733,0.0,Final Accord,6.5,2.0,26.0,6.0,1936.0
32478,False,0,296820,0.001293,0.0,Pillars of Society,0.0,0.0,21.0,12.0,1935.0
